label,structural_1_hop_neighbor_count,structural_2_hop_neighbor_count,structural_3_hop_neighbor_count,structural_4_hop_neighbor_count,structural_5_hop_neighbor_count,structural_6_hop_neighbor_count,structural_7_hop_neighbor_count,structural_8_hop_neighbor_count,structural_avg_depth,structural_dst_user_count,structural_max_depth,structural_reply_count,structural_reply_users_count,structural_retweet_count,structural_retweet_reply_percent,structural_retweet_users_count,structural_root_to_all_depth_max,structural_root_to_all_depth_sum,structural_src_dst_user_percent,structural_src_user_count,structural_trace_count,tweet_id,temporal___avg_diff_time_from_root,temporal___avg_diff_time_from_src,temporal___avg_reply_time_from_root,temporal___avg_reply_time_from_src,temporal___avg_retweet_time_from_root,temporal___avg_retweet_time_from_src,social_____avg_delta_follower,social_____avg_delta_friend,social_____avg_favourites,social_____avg_follower,social_____avg_friend,social_____avg_listed,social_____avg_statuses,social_____delta_followers_count_down,social_____delta_followers_count_else,social_____delta_followers_count_up,social_____delta_followers_count_up_percent,social_____max_delta_follower,social_____max_delta_friend,social_____max_favourites,social_____max_follower,social_____max_friend,social_____max_listed,social_____max_statuses,social_____verified_percent,struct_temp_1_hop_neighbor_max_time,struct_temp_1_hop_neighbor_mean_time,struct_temp_1_hop_neighbor_median_time,struct_temp_2_hop_neighbor_max_time,struct_temp_2_hop_neighbor_mean_time,struct_temp_2_hop_neighbor_median_time
non-rumor,321.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,1.6977152899824253,568.0,4.0,9.0,9.0,561.0,0.9842105263157894,559.0,4.0,966.0,0.0718954248366013,44.0,569.0,666335363099660288,38.66005263157895,226.9639473684211,0.3977777777777778,36.23222222222223,39.27388591800357,230.02381461675583,-10599242.211610487,283.0543071161049,16773.6592178771,40466.56238361266,1190.5176908752328,284.62383612662944,40633.11731843576,523.0,0.0,11.0,0.020599250936329583,20038837.0,39779.0,505016.0,20398119.0,39834.0,117799.0,1712257.0,0.01303538175046555,46068.12,468.01714285714286,31.22,46068.12,468.01714285714286,17.099999999999998
non-rumor,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0475030450669915,820.0,3.0,80.0,80.0,740.0,0.902439024390244,740.0,3.0,860.0,0.03981264637002342,34.0,819.0,692550140754841603,7.622841463414635,310.3843536585365,0.212125,223.517125,8.424,319.77540540540537,-32590240.17857143,342.8624338624339,20592.60840998686,45276.49014454665,681.1931668856768,96.11169513797634,32558.55847568988,747.0,0.0,9.0,0.011904761904761904,1326.0,14709.0,524497.0,33890893.0,15006.0,59968.0,1029353.0,0.007884362680683309,8222.2,311.89688775510217,22.365,8222.2,311.89688775510217,9.084999999999988
non-rumor,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021341463414634,327.0,2.0,52.0,50.0,277.0,0.8419452887537994,277.0,2.0,335.0,0.026785714285714284,9.0,333.0,688755462783782912,4.0908814589665665,280.47583586626143,6.645769230769232,221.63884615384617,3.6112635379061366,291.521046931408,-12947166.116666667,1859.0,36261.395348837206,47281.28239202658,2232.9833887043187,374.16943521594686,94968.02990033224,298.0,0.0,2.0,0.006666666666666667,1571.0,37362.0,365539.0,13258998.0,37592.0,63394.0,2193839.0,0.03654485049833888,13842.2,276.5117554858934,31.87,13842.2,276.5117554858934,25.95500000000002
non-rumor,252.0,166.0,17.0,0.0,0.0,0.0,0.0,0.0,1.8954802259887005,708.0,4.0,24.0,22.0,689.0,0.9663394109396914,686.0,4.0,1342.0,0.09346991037131884,73.0,716.0,676491949524713473,17.12143057503507,2245.01396914446,3.353333333333333,1747.212083333333,17.60101596516691,2262.3539477503627,-519564.8493589744,-836.286858974359,27978.573692551505,4364.129952456417,897.6703645007924,46.56259904912837,57481.55150554675,588.0,0.0,36.0,0.0576923076923077,290371.0,45458.0,701790.0,1082720.0,49308.0,9233.0,770799.0,0.0047543581616481785,246545.7,3193.363419117644,42.76,246545.7,3193.363419117644,63.11
non-rumor,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0266666666666666,374.0,2.0,13.0,13.0,361.0,0.96524064171123,361.0,2.0,385.0,0.028571428571428567,11.0,373.0,693939356390653952,4.421229946524063,130.221550802139,0.0,40.754615384615384,4.580443213296398,133.443351800554,-33003382.73546512,521.0930232558139,23302.560693641622,98781.99421965318,846.0202312138729,196.42485549132945,44855.618497109834,342.0,0.0,2.0,0.005813953488372093,326.0,17988.0,512450.0,33890762.0,18285.0,59973.0,1029374.0,0.0028901734104046237,5910.35,128.8657024793388,21.8,5910.35,128.8657024793388,19.61
unverified,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1267605633802815,141.0,3.0,10.0,9.0,133.0,0.93006993006993,132.0,3.0,160.0,0.10759493670886076,17.0,144.0,649584608560832513,135.66496503496504,726.027902097902,0.488,118.647,145.8286466165413,771.6956390977443,-214633.4758064516,-530.6048387096773,13646.166666666664,2559.428571428572,740.1825396825396,37.17460317460318,20053.88888888889,121.0,0.0,3.0,0.024193548387096774,448.0,7598.0,296751.0,236091.0,8794.0,2403.0,381008.0,0.007936507936507936,19793.65,641.7482400000004,59.62,19793.65,641.7482400000004,28.120000000000005
unverified,584.0,301.0,145.0,62.0,21.0,174.0,17.0,10.0,2.457232422749664,2243.0,11.0,118.0,111.0,2137.0,0.9476718403547671,2134.0,11.0,5487.0,0.18048958713920352,494.0,2277.0,707321278135463936,85.20945011086474,325.22956097560973,40.96525423728813,562.9955084745762,87.65250818905007,312.10069723912034,-168444.51587714732,-662.4778761061948,31167.089775561093,2685.330174563591,947.976059850374,51.7785536159601,81803.69376558604,1715.0,0.0,206.0,0.10723581467985424,1026266.0,105443.0,817394.0,1038384.0,107740.0,8636.0,911484.0,0.00997506234413965,17060.08,354.64575492341345,100.83,17060.08,354.64575492341345,50.42999999999999
unverified,27.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2704402515723272,158.0,5.0,3.0,3.0,155.0,0.981012658227848,155.0,5.0,202.0,0.14130434782608695,26.0,157.0,716448280201269248,10.376772151898734,269.8559493670886,0.0,484.34,10.577612903225804,265.7046451612904,-6773.283582089553,-2397.358208955224,36556.03597122302,2387.071942446043,2284.1726618705043,110.58273381294964,70199.23021582734,122.0,0.0,12.0,0.08955223880597014,21953.0,12685.0,356364.0,31403.0,16008.0,1288.0,993150.0,0.007194244604316547,6466.8,316.63854838709665,64.58500000000001,6466.8,316.63854838709665,19.71
true,310.0,81.0,9.0,6.0,0.0,0.0,0.0,0.0,1.554729011689692,978.0,5.0,29.0,27.0,951.0,0.970408163265306,951.0,5.0,1463.0,0.1480836236933798,170.0,994.0,525019752507658240,11.819642857142858,251.0145816326531,6.5103448275862075,193.03655172413792,11.981545741324924,252.78257623554157,-72935.58648648649,-2043.8567567567568,18680.82448036952,4721.785219399538,2643.076212471132,116.0161662817552,52231.41916859122,320.0,0.0,50.0,0.13513513513513514,132529.0,19564.0,282065.0,289426.0,527116.0,6030.0,624980.0,0.049653579676674366,31087.1,415.6312546816484,44.305,31087.1,415.6312546816484,15.005
unverified,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,97.0,2.0,13.0,13.0,85.0,0.8673469387755102,85.0,2.0,12.0,0.3401360544217687,50.0,210.0,742053606820438016,-10734.630102040814,2995.937857142857,-4833.323076923077,16710.19923076923,-11637.18294117647,898.4625882352942,-12397.35294117647,-980.029411764706,24780.72641509434,2534.311320754717,801.4622641509435,58.14150943396226,102077.84905660377,54.0,0.0,14.0,0.2058823529411765,76173.0,2599.0,207059.0,77193.0,6941.0,1532.0,647002.0,0.0,71418.47,25501.59,18517.115,71418.47,25501.59,52.110000000002394
non-rumor,156.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1961325966850829,1085.0,3.0,158.0,149.0,937.0,0.8557077625570776,936.0,3.0,1299.0,0.06222990492653414,72.0,1103.0,690106189951139840,12.586383561643837,317.0569223744292,4.309177215189874,422.7809493670886,13.982113127001071,299.22939167556024,-34137342.219387755,1118.369387755102,22289.32929292929,82112.2505050505,1804.119191919192,407.38383838383834,56572.994949494954,961.0,0.0,19.0,0.019387755102040816,163487.0,127117.0,657084.0,39537640.0,127120.0,134854.0,1711952.0,0.03939393939393939,16150.03,361.5466555555551,30.325,16150.03,361.5466555555551,23.74
non-rumor,251.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1728538283062646,1723.0,4.0,250.0,205.0,1519.0,0.8586772187676653,1519.0,4.0,2022.0,0.06814494321254733,126.0,1825.0,767698691205410816,17.227868852459014,535.3377105709442,23.99984,677.3938400000002,16.113324555628704,511.9578341013826,-16420823.447916664,1197.0625,30159.69707057257,14455.717709720371,1773.3495339547271,87.32090545938749,45135.50998668442,1391.0,0.0,49.0,0.034027777777777775,11483.0,52675.0,684918.0,18518049.0,53073.0,65780.0,1396692.0,0.003328894806924101,22112.07,576.5274689655176,168.475,22112.07,576.5274689655176,122.29
true,118.0,52.0,4.0,1.0,2.0,2.0,1.0,0.0,1.3197115384615383,831.0,8.0,60.0,59.0,772.0,0.9278846153846154,772.0,8.0,1098.0,0.11876988335100742,112.0,836.0,614620298877513729,25.8115625,220.1350961538461,2.837166666666667,651.0160000000002,27.597137305699487,186.64694300518138,-11276463.049608355,248.49738903394257,14194.598455598458,19906.526383526383,1056.068211068211,122.02316602316604,31444.59845559845,733.0,0.0,33.0,0.04308093994778068,162992.0,38080.0,331502.0,14269217.0,38616.0,56266.0,2497540.0,0.025740025740025742,10422.77,231.7347465437786,25.87,10422.77,231.7347465437786,19.37999999999965
unverified,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028301886792453,105.0,2.0,1.0,1.0,104.0,0.9904761904761904,104.0,2.0,109.0,0.03669724770642202,4.0,110.0,654336219447472128,1.403142857142857,702.4160952380953,0.0,273.35,1.4166346153846152,706.5417307692308,-8235.727272727272,3962.6969696969695,29895.85,3597.62,4860.02,299.82,148149.29,94.0,0.0,5.0,0.0505050505050505,88556.0,87690.0,351086.0,100322.0,88029.0,2077.0,725623.0,0.0,8493.05,692.1500000000003,257.82,8493.05,692.1500000000003,1065.945
true,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2323232323232325,296.0,3.0,18.0,16.0,280.0,0.9395973154362416,280.0,3.0,366.0,0.0778816199376947,25.0,297.0,552791578893619200,2.7984899328859063,76.49798657718121,12.654444444444444,32.37888888888889,2.164892857142857,79.33421428571428,-6383827.804347826,-734.0108695652175,18866.75090252708,43817.14079422384,1568.570397111913,363.5342960288808,39360.73285198556,264.0,0.0,12.0,0.043478260869565216,23650.0,71318.0,605706.0,7695704.0,72407.0,59384.0,1257912.0,0.04332129963898917,4071.08,63.90757575757575,13.52,4071.08,63.90757575757575,14.11
true,98.0,15.0,2.0,4.0,1.0,0.0,0.0,0.0,1.7264150943396226,211.0,6.0,2.0,2.0,209.0,0.990521327014218,209.0,6.0,366.0,0.14227642276422764,35.0,212.0,614599587362414592,70.34578199052132,201.454691943128,0.0,1787.44,71.01894736842105,186.27779904306217,-298486.62626262626,-1465.590909090909,19931.825,9884.08,1070.32,82.82,40245.57,184.0,0.0,14.0,0.0707070707070707,1137096.0,4167.0,345775.0,1163572.0,7970.0,3452.0,510914.0,0.07,3519.08,227.2878021978024,25.68,3519.08,227.2878021978024,11.085
unverified,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0621951219512196,819.0,3.0,76.0,70.0,752.0,0.9082125603864736,752.0,3.0,871.0,0.042105263157894736,36.0,838.0,701872343736520704,2.736992753623188,611.6693236714975,10.444078947368421,197.1582894736842,1.9580851063829785,653.5613962765958,-8726214.581081081,455.1216216216216,37602.45283018868,15127.795148247978,2115.77628032345,124.91913746630728,50310.00269541778,729.0,0.0,11.0,0.014864864864864866,19342.0,129825.0,446184.0,9239887.0,131160.0,18205.0,796306.0,0.008086253369272238,13161.57,320.87708333333387,107.235,13161.57,320.87708333333387,149.8
non-rumor,67.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,1.236406619385343,422.0,5.0,79.0,76.0,348.0,0.8149882903981265,348.0,5.0,523.0,0.1059322033898305,50.0,430.0,693571567377342466,70.19426229508196,283.7491803278689,0.35797468354430384,281.3445569620253,86.04790229885056,284.2950574712644,-11972882.730027547,-345.8292011019284,26402.82180851064,41268.75265957447,1731.5452127659576,206.61702127659572,43445.367021276594,348.0,0.0,15.0,0.04132231404958678,3319.0,131476.0,597757.0,14268967.0,132012.0,56268.0,710340.0,0.010638297872340424,10236.57,315.19398826979483,22.98,10236.57,315.19398826979483,15.580000000000002
true,31.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1016483516483515,363.0,4.0,42.0,42.0,321.0,0.8842975206611571,321.0,4.0,401.0,0.06683804627249358,26.0,364.0,649889459836710912,15.614380165289257,291.95944903581267,1.792142857142857,112.14309523809523,17.422897196261687,315.4868224299065,-39537663.9760479,616.0059880239521,31906.887573964497,130430.7396449704,1606.8639053254435,675.707100591716,58027.023668639056,330.0,0.0,4.0,0.011976047904191616,1086.0,35999.0,632814.0,43297482.0,36886.0,199785.0,1651605.0,0.04437869822485207,32734.68,303.61261398176293,45.35,32734.68,303.61261398176293,93.76
unverified,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660550458715596,108.0,3.0,10.0,10.0,102.0,0.9107142857142856,98.0,3.0,138.0,0.1,12.0,111.0,763430916236640256,298.6837500000001,3217.5208928571424,0.0,6573.923000000002,327.9664705882353,2888.4618627450977,-5249.0273972602745,2918.931506849315,72987.38095238095,7166.976190476192,7110.9880952380945,104.15476190476191,107808.67857142855,57.0,0.0,16.0,0.2191780821917808,35182.0,39104.0,485551.0,48639.0,43107.0,908.0,646418.0,0.0,16075.73,4097.551604938269,1497.47,16075.73,4097.551604938269,58.85000000000008
non-rumor,246.0,58.0,7.0,1.0,0.0,0.0,0.0,0.0,1.2616949152542374,1475.0,5.0,73.0,69.0,1409.0,0.9507422402159244,1407.0,5.0,1861.0,0.06586447118429385,104.0,1494.0,688366079396163584,7.827287449392711,204.5608569500675,1.1294520547945206,274.8449315068493,8.174300922640171,200.91945351312984,-32230025.736880466,1209.0021865889212,29992.51018922853,58484.94905385735,1971.8537117903932,364.33551673944686,60574.79912663755,1342.0,0.0,30.0,0.021865889212827987,366911.0,228333.0,775248.0,39538048.0,228336.0,134853.0,1712257.0,0.05312954876273653,8298.13,219.31129087779732,48.91,8298.13,219.31129087779732,27.965
true,76.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444954128440367,217.0,3.0,5.0,5.0,213.0,0.9770642201834864,212.0,3.0,315.0,0.08050847457627118,19.0,217.0,524980744658382848,0.8550917431192662,18.51642201834862,0.0,77.37,0.8751643192488264,17.134882629107974,-1205989.057591623,-5454.895287958116,22909.51546391753,28776.494845360827,2233.3814432989693,281.09793814432993,43910.26804123711,188.0,0.0,3.0,0.015706806282722512,1548290.0,82221.0,328407.0,2707332.0,82698.0,14557.0,821575.0,0.08247422680412371,389.23,21.873,3.465,389.23,21.873,2.2800000000000007
unverified,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0972222222222223,143.0,3.0,11.0,10.0,134.0,0.9241379310344828,133.0,3.0,158.0,0.05921052631578948,9.0,151.0,711994705333112832,98.04910344827586,318.6668275862069,11.32,382.9945454545455,105.1686567164179,313.3861940298508,-813983.7109375,-1584.8203125,25715.1796875,8507.3671875,1186.8515625,191.15625,49141.546875,124.0,0.0,4.0,0.03125,21954.0,4710.0,476887.0,906371.0,7688.0,15750.0,1330090.0,0.0234375,5173.57,346.8673643410852,36.73,5173.57,346.8673643410852,35.61000000000001
true,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0603015075376885,198.0,3.0,7.0,7.0,191.0,0.9646464646464646,191.0,3.0,211.0,0.043478260869565216,9.0,197.0,544352727971954690,0.4906565656565657,20.10080808080808,8.321428571428571,14.797142857142859,0.20366492146596865,20.295183246073297,-8875953.61016949,991.6779661016948,25572.48333333333,62762.538888888885,1791.033333333333,644.7722222222222,96982.15555555557,176.0,0.0,1.0,0.005649717514124294,16863.0,34110.0,608343.0,9351911.0,41576.0,88693.0,1800871.0,0.07777777777777778,936.18,21.073978494623663,4.445,936.18,21.073978494623663,1.990000000000002
non-rumor,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0941644562334218,753.0,3.0,41.0,41.0,712.0,0.9455511288180612,712.0,3.0,825.0,0.05044136191677175,40.0,754.0,765779159176077312,5.32128818061089,202.989561752988,2.5624390243902444,187.29658536585362,5.480154494382021,203.8932303370787,-36669291.56592593,1128.082962962963,25484.5952732644,60520.29837518464,1202.8050221565732,298.60413589364845,66460.34564254062,665.0,0.0,10.0,0.014814814814814815,3622.0,79044.0,869172.0,39537993.0,79047.0,134852.0,1173144.0,0.017725258493353033,16004.18,211.2948471615723,42.42,16004.18,211.2948471615723,21.58
non-rumor,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1003460207612457,288.0,2.0,6.0,6.0,282.0,0.9791666666666666,282.0,2.0,318.0,0.05573770491803279,17.0,288.0,690969315470868480,28.573472222222218,180.86475694444442,0.0,46.72166666666667,29.18141843971631,183.71886524822696,-8410783.291044775,810.7873134328357,22170.225925925926,37278.81111111112,1421.3925925925926,425.21111111111117,81852.54074074075,265.0,0.0,3.0,0.011194029850746268,2395.0,29835.0,510664.0,9351895.0,30382.0,88690.0,1320182.0,0.04074074074074074,3538.58,186.99655038759698,11.655,3538.58,186.99655038759698,20.82
unverified,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1386861313868613,136.0,3.0,10.0,10.0,126.0,0.9264705882352942,126.0,3.0,156.0,0.08724832214765099,13.0,135.0,705093513076015104,2.4907352941176466,92.75419117647058,0.0,53.729,2.6884126984126984,95.85142857142857,-192698.68253968254,-6751.777777777777,27675.1640625,2969.453125,1044.671875,78.5859375,66602.03125,121.0,0.0,5.0,0.03968253968253968,1356.0,1468.0,289858.0,221580.0,8686.0,3978.0,478207.0,0.0,2585.2,92.61101694915251,5.41,2585.2,92.61101694915251,27.139999999999986
unverified,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1635220125786163,158.0,3.0,36.0,33.0,126.0,0.7777777777777778,125.0,3.0,185.0,0.08139534883720931,14.0,168.0,755523157700648960,31.165123456790123,163.28024691358024,8.836111111111112,128.6125,37.544841269841264,173.1853174603174,-113565.728,-1017.328,51617.219696969696,5360.151515151515,4247.765151515152,73.36363636363636,78381.11363636362,124.0,0.0,1.0,0.008,121.0,70991.0,362460.0,126133.0,71857.0,976.0,468569.0,0.0,3359.25,186.8543181818182,90.35,3359.25,186.8543181818182,11.200000000000005
unverified,102.0,150.0,8.0,2.0,0.0,0.0,0.0,0.0,2.050970873786408,411.0,5.0,25.0,23.0,389.0,0.9396135265700484,388.0,5.0,845.0,0.09070796460176993,41.0,422.0,742678930516123650,63.18152173913044,878.0007729468599,60.81719999999999,750.4667999999998,63.333470437018,886.1970437017994,-822078.2735562309,-1101.179331306991,45013.67346938775,12373.084548104956,2604.195335276968,141.0524781341108,70013.50728862974,301.0,0.0,28.0,0.0851063829787234,1919494.0,122724.0,546904.0,2104139.0,129873.0,10008.0,547848.0,0.008746355685131196,15351.03,1089.5928859060407,176.21,15351.03,1089.5928859060407,144.115
true,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1715976331360949,168.0,3.0,15.0,15.0,155.0,0.9117647058823528,154.0,3.0,198.0,0.1111111111111111,21.0,169.0,614594259900080128,0.8494705882352941,48.5039411764706,0.6386666666666667,17.863333333333333,0.8698709677419354,51.46916129032258,-2720541.8562091505,1108.686274509804,26681.651612903224,23131.206451612907,1667.5741935483873,273.34838709677416,61325.135483870974,149.0,0.0,4.0,0.026143790849673203,20680.0,16675.0,335261.0,3250724.0,16930.0,25917.0,1320182.0,0.03870967741935484,960.23,51.83250000000003,7.115,960.23,51.83250000000003,4.180000000000003
true,107.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2065217391304348,643.0,4.0,53.0,52.0,592.0,0.9178294573643412,592.0,4.0,777.0,0.10195530726256984,73.0,646.0,614614133410033664,19.16218604651163,146.0440465116279,129.99962264150943,353.5816981132075,9.239239864864864,127.46381756756756,-5324168.773553719,-933.4165289256198,15141.726677577743,12452.72340425532,930.4746317512275,110.21603927986908,28959.626841243862,584.0,0.0,21.0,0.034710743801652885,1844.0,20303.0,365160.0,6514183.0,22071.0,41238.0,513304.0,0.024549918166939442,6844.52,149.96835564053526,14.86,6844.52,149.96835564053526,14.46
true,41.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2488262910798122,212.0,4.0,18.0,18.0,194.0,0.9150943396226416,194.0,4.0,266.0,0.11666666666666667,28.0,211.0,544278335455776769,1.155330188679245,32.074669811320746,0.3416666666666667,3.0388888888888888,1.2308247422680412,34.76871134020619,-1244626.3957219252,1629.9946524064173,23711.507936507933,18813.25925925926,2856.724867724868,252.70899470899468,81141.90476190476,178.0,0.0,9.0,0.0481283422459893,109662.0,189821.0,276258.0,1585659.0,190485.0,20392.0,904993.0,0.07936507936507936,454.1,25.987090909090913,4.18,454.1,25.987090909090913,4.6400000000000015
non-rumor,46.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234615384615385,259.0,3.0,2.0,2.0,257.0,0.9922779922779924,257.0,3.0,321.0,0.12203389830508475,36.0,258.0,665309822208729088,1.3048262548262548,12.616138996138996,0.0,21.985,1.3149805447470817,12.543229571984437,-288450.0583333333,-395.83333333333326,25178.380165289258,6423.851239669421,1945.0206611570247,151.17355371900825,54109.42975206611,229.0,0.0,11.0,0.04583333333333333,56635.0,84472.0,415170.0,359282.0,84527.0,8337.0,649220.0,0.07024793388429752,866.82,14.766000000000007,4.53,866.82,14.766000000000007,1.995
unverified,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0825688073394495,108.0,3.0,6.0,6.0,103.0,0.9449541284403671,102.0,3.0,118.0,0.0847457627118644,10.0,110.0,732971411157880832,103.01385321100918,2587.890183486238,6.021666666666667,924.2766666666665,108.66388349514564,2684.799708737864,-51656.585106382976,-29532.48936170213,28668.520408163262,7144.765306122449,6094.877551020408,129.46938775510205,57780.30612244897,93.0,0.0,1.0,0.010638297872340424,19407.0,737.0,247725.0,80617.0,38005.0,1041.0,442162.0,0.0,67612.02,2788.621313131312,2846.9,67612.02,2788.621313131312,109.05
non-rumor,120.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,1.7129337539432177,316.0,4.0,10.0,10.0,306.0,0.9683544303797468,306.0,4.0,543.0,0.11235955056179776,40.0,315.0,693466724822323200,183.2562341772152,761.2895569620252,0.0,395.82000000000005,189.245,773.2330065359478,-3405529.539792388,-2044.6228373702427,43986.919463087244,28325.89932885906,1562.3825503355704,294.06711409395973,99359.46644295302,276.0,0.0,13.0,0.04498269896193772,3012.0,37159.0,575224.0,6709048.0,37599.0,49925.0,1072388.0,0.016778523489932886,93399.3,1320.6857142857139,216.47,93399.3,1320.6857142857139,31.68000000000001
true,107.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6229508196721312,182.0,3.0,23.0,22.0,162.0,0.8756756756756757,160.0,3.0,297.0,0.06666666666666668,13.0,186.0,651018580989972480,90.03659459459459,462.6355135135134,31.97608695652174,299.04608695652166,98.27975308641977,485.8611728395061,-1596614.6086956519,-979.2670807453417,34358.956790123455,19705.228395061727,1060.1358024691358,191.9753086419753,48267.3024691358,157.0,0.0,4.0,0.024844720496894408,2722132.0,9717.0,473278.0,2822623.0,14195.0,19921.0,558082.0,0.012345679012345678,9580.97,676.6495774647885,106.68,9580.97,676.6495774647885,37.375
